id,value,feed_id,created_at,lat,lon,ele
0F3CPXKH529DV7VNY5X58Q7M5P,26.79606,2303967,2022-08-19 20:26:18 UTC,,,
0F3CPY5ZDDZ0505AW4ZVN1N9TB,26.47379,2303967,2022-08-19 20:27:18 UTC,,,
0F3CPYR8991X7ZTG8XN21441CF,26.55436,2303967,2022-08-19 20:28:18 UTC,,,
0F3CPZB0AKXDN7DY9BCFZKDBBV,26.47379,2303967,2022-08-19 20:29:19 UTC,,,
0F3CPZWT7XZY83F8S7Y1WY3DCJ,26.7155,2303967,2022-08-19 20:30:18 UTC,,,
0F3CQ0F47BT177XY125K8PJ3R1,26.87663,2303967,2022-08-19 20:31:18 UTC,,,
0F3CQ11CM2761Z22W5JWFAW2PK,26.47379,2303967,2022-08-19 20:32:17 UTC,,,
0F3CQ1KTN23HT1YJD93CTPSSAZ,26.79606,2303967,2022-08-19 20:33:18 UTC,,,
0F3CQ263MRN95MB1QC8K8S6V0K,26.55436,2303967,2022-08-19 20:34:18 UTC,,,
0F3CQ2RCPCH7HTXZDEDZK4J8K6,26.9572,2303967,2022-08-19 20:35:18 UTC,,,
0F3CQ3ANVSWA2RK7M156D2V4NG,26.87663,2303967,2022-08-19 20:36:18 UTC,,,
0F3CQ3WZ2XC8YXEC5PCKJHKK41,26.9572,2303967,2022-08-19 20:37:18 UTC,,,
0F3CQ4FCRKSRRARS5K9Q2624X7,26.79606,2303967,2022-08-19 20:38:18 UTC,,,
0F3CQ51P0FY8BY58CN5P178Q97,27.03777,2303967,2022-08-19 20:39:18 UTC,,,
0F3CQ5KZ1YCSNAJJ9QQWT9FBNF,27.03777,2303967,2022-08-19 20:40:18 UTC,,,
0F3CQ66PY2SM08MEY3E9QCEQ2G,26.9572,2303967,2022-08-19 20:41:19 UTC,,,
0F3CQ6RH6FQ83P6944DSHWQCBJ,26.7155,2303967,2022-08-19 20:42:18 UTC,,,
0F3CQ7AT6GK5DFTN8QF5HRSDTV,27.11834,2303967,2022-08-19 20:43:18 UTC,,,
0F3CQ7X8536NN42ARZH5M2HFJR,26.7155,2303967,2022-08-19 20:44:18 UTC,,,
0F3CQ8FH88GF1226B6ZGWD873F,26.79606,2303967,2022-08-19 20:45:18 UTC,,,
0F3CQ91T6V8901C4A4J6G7J059,27.11834,2303967,2022-08-19 20:46:18 UTC,,,
0F3CQ9M34FQFJ94MH72ZVEYN1P,27.11834,2303967,2022-08-19 20:47:18 UTC,,,
0F3CQA6CBYKXG6H7MQW9Y0FVVA,26.9572,2303967,2022-08-19 20:48:18 UTC,,,
0F3CQARTHF6PJFV48GNGXMV8AJ,27.11834,2303967,2022-08-19 20:49:18 UTC,,,
0F3CQBB3AYMVYG0GSWS830WCDX,27.11834,2303967,2022-08-19 20:50:18 UTC,,,
0F3CQBXCAENF2AY54M37G9E6M0,27.11834,2303967,2022-08-19 20:51:18 UTC,,,
0F3CQCFNFCTQ96WGMEVX52TJK7,27.11834,2303967,2022-08-19 20:52:18 UTC,,,
0F3CQD1YB832PTXR2ZR2CCGSYA,27.11834,2303967,2022-08-19 20:53:18 UTC,,,
0F3CQDM7D88AKH7W0QBS4AH352,27.03777,2303967,2022-08-19 20:54:18 UTC,,,
0F3CQE6NDRP32CQ1HRE34FFZH0,27.11834,2303967,2022-08-19 20:55:18 UTC,,,
0F3CQERYSTXQB6ZNKK5V5Z4XDH,27.1989,2303967,2022-08-19 20:56:18 UTC,,,
0F3CQFB7NYHKJCGET1X8D65XVH,27.1989,2303967,2022-08-19 20:57:18 UTC,,,
0F3CQFXGYKGF6HSQ3ZV2KV6H17,26.9572,2303967,2022-08-19 20:58:18 UTC,,,
0F3CQGFSES2Q765XZDAGMGP2XH,27.27947,2303967,2022-08-19 20:59:18 UTC,,,
0F3CQH27QF8M8G2G3VB06X8GQX,27.03777,2303967,2022-08-19 21:00:18 UTC,,,
0F3CQHMZHQJPJAY72F5B38MQQN,27.11834,2303967,2022-08-19 21:01:19 UTC,,,
0F3CQJ6SRGK1AADGYEVS6N0TW1,27.11834,2303967,2022-08-19 21:02:18 UTC,,,
0F3CQJS2WYWB1W076BHRBW3BTJ,26.9572,2303967,2022-08-19 21:03:18 UTC,,,
0F3CQKBBXK7QVDZQHRNX60JDWN,27.03777,2303967,2022-08-19 21:04:18 UTC,,,
0F3CQKXSS1G0KSACRFJPYSQ3Y2,27.03777,2303967,2022-08-19 21:05:18 UTC,,,
0F3CQMG30XN2RV3DBVY2GXSEJK,27.1989,2303967,2022-08-19 21:06:18 UTC,,,
0F3CQN2BYWCYEN24YHWQB9DZC9,27.1989,2303967,2022-08-19 21:07:18 UTC,,,
0F3CQNMNCGJ1PFV2FFBXKASEEB,27.03777,2303967,2022-08-19 21:08:18 UTC,,,
0F3CQP6XZXETDTF52218QJEB41,27.03777,2303967,2022-08-19 21:09:18 UTC,,,
0F3CQPS7734CGV7P456EZA57F0,26.9572,2303967,2022-08-19 21:10:18 UTC,,,
0F3CQQBN8Y9X7D8ZA4CN6C4JVS,26.9572,2303967,2022-08-19 21:11:18 UTC,,,
0F3CQQXYNEZ191CY4VW7VJGFYS,27.36003,2303967,2022-08-19 21:12:18 UTC,,,
0F3CQRG7E2XB32MWA85BNAYG7F,27.36003,2303967,2022-08-19 21:13:18 UTC,,,
0F3CQS2GCBKD2G37EZ2EDYDCY1,27.36003,2303967,2022-08-19 21:14:18 UTC,,,
0F3CQSMSB60VAP815TB7XHA7EG,27.36003,2303967,2022-08-19 21:15:18 UTC,,,
0F3CQT77K999MP8K2S55TAQSQ2,27.36003,2303967,2022-08-19 21:16:18 UTC,,,
0F3CQTSGM9KTAYZ4GFT2NJW2EZ,27.03777,2303967,2022-08-19 21:17:18 UTC,,,
0F3CQVBSM7CKF8PPQ4GNRCC95E,27.36003,2303967,2022-08-19 21:18:18 UTC,,,
0F3CQVYHPT4ZK21HNKM0H5FFQD,27.03777,2303967,2022-08-19 21:19:19 UTC,,,
0F3CQWGBM9NQ87NYNK87CKCA8D,27.36003,2303967,2022-08-19 21:20:18 UTC,,,
0F3CQX2MYR5RHDCE4A1YWNQCN2,27.1989,2303967,2022-08-19 21:21:18 UTC,,,
0F3CQXN2KF5EGPN9DP99JY0VFQ,27.36003,2303967,2022-08-19 21:22:18 UTC,,,
0F3CQY7BMM77J1F7BBDVNZKYTR,27.44061,2303967,2022-08-19 21:23:18 UTC,,,
0F3CQYSMVF62J1636R6J9M494W,27.36003,2303967,2022-08-19 21:24:18 UTC,,,
0F3CQZCCWS5C07J3EAKW1BZWB6,27.44061,2303967,2022-08-19 21:25:19 UTC,,,
